geneSymbol,chr,Start,End,Width,betaN,betaC,dltBeta,senesitivity,specificity,AUC,probeIds
VWC2,chr7,49773492,49774168,676,0.105111358,0.559322646,0.454211289,0.713603819,1,0.863079797,cg01893212;cg02467990;cg09493505;cg18206027;cg00333226
CD8A,chr2,86789006,86789314,308,0.171960958,0.467849379,0.29588842,0.474940334,1,0.863027913,cg13803976;cg26057751;cg07152196
ZIC1,chr3,147409310,147409793,483,0.165649982,0.379466784,0.213816802,0.276849642,1,0.863027913,cg18424634;cg14741939;cg02647941;cg05073035;cg01610632
AF186192.1;AF186192.5,chr8,144700034,144700613,579,0.075534295,0.403916296,0.328382001,0.429594272,1,0.86297603,cg15595573;cg17101296;cg01296360;cg11585820;cg09979478
HCG4P11;HLA-F,chr6,29724031,29724233,202,0.102421355,0.308129596,0.205708241,0.198090692,1,0.862924147,cg16164802;cg18676033;cg10262357;cg02035039;cg19868007;cg20973396;cg00267325;cg09547815;cg26069562;cg11423684;cg26751972;cg07016276
CNTN4,chr3,2098572,2099621,1049,0.133217919,0.479837364,0.346619445,0.594272076,1,0.862924147,cg04222358;cg06598836;cg00912625;cg10967350
CNTN4,chr3,2098346,2099621,1275,0.134475666,0.464948345,0.33047268,0.539379475,1,0.862768496,cg18657094;cg26763727;cg04222358;cg06598836;cg00912625;cg10967350
BNC1;RP11-382A20.4,chr15,83284056,83285068,1012,0.121729646,0.396010432,0.274280786,0.365155131,1,0.862768496,cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110
LINC00682,chr4,41880547,41880852,305,0.142653038,0.484216558,0.341563521,0.503579952,1,0.862716613,cg17231999;cg04384626;cg01122241;cg01370541;cg02881929
C2orf81;AC005041.11,chr2,74414960,74415344,384,0.148493652,0.471379042,0.32288539,0.505966587,1,0.862716613,cg05413277;cg13888593
PTPRG-AS1,chr3,62368871,62369204,333,0.138825192,0.372051685,0.233226493,0.262529833,1,0.862716613,cg06327727;cg11602901
T,chr6,166168718,166169098,380,0.047612021,0.308916617,0.261304597,0.264916468,1,0.86266473,cg19675288;cg06073449;cg06463958;cg08214847;cg13032463
GAD2,chr10,26216021,26216317,296,0.094248353,0.399298995,0.305050642,0.429594272,1,0.86266473,cg12527175;cg24820783;cg04838147;cg00733780;cg23050442;cg15850954
FOXE1,chr9,97853514,97854326,812,0.135303977,0.446679822,0.311375845,0.427207637,1,0.86266473,cg19292008;cg24393316;cg13791254
BNC1;RP11-382A20.4,chr15,83284316,83285068,752,0.131157743,0.42346741,0.292309668,0.448687351,1,0.86266473,cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110
HS3ST4,chr16,25692509,25693187,678,0.082903743,0.400281451,0.317377709,0.398568019,1,0.86266473,cg26734696;cg10311610;cg05037662;cg23235241;cg03376794
GATA4,chr8,11703852,11704076,224,0.169583107,0.475661498,0.30607839,0.54176611,1,0.862612846,cg10866709;cg27100236;cg16803596;cg14379719;cg02726121;cg09951349
NR2E1;OSTM1,chr6,108165183,108165869,686,0.177974393,0.459717142,0.281742748,0.455847255,1,0.862612846,cg03958979;cg08640634;cg03950614;cg12463600;cg24225517;cg08616702
FEZF2,chr3,62372566,62373782,1216,0.101346803,0.335771595,0.234424792,0.252983294,1,0.862612846,cg18104012;cg26136365;cg18902742;cg14651453;cg19629292;cg15812348;cg19227130;cg06423920;cg24705960
GABRA5;GABRB3,chr15,26867283,26868176,893,0.083999881,0.387531217,0.303531336,0.365155131,1,0.862612846,cg10652393;cg03462380;cg14508508
IGSF9B,chr11,133955808,133957562,1754,0.056278245,0.331315456,0.27503721,0.30071599,1,0.862612846,cg04621578;cg13774792;cg24172269;cg18162528;cg14579819;cg10884788;cg07052390;cg15480095;cg06508879;cg15685268
NTM,chr11,131910605,131911364,759,0.104088464,0.402745312,0.298656848,0.427207637,1,0.862612846,cg11473001;cg11965370;cg07072722;cg19717586
PAX7,chr1,18631873,18632330,457,0.13014868,0.329621191,0.199472511,0.167064439,1,0.862560963,cg22341256;cg26433368;cg07398105
AMH;JSRP1;MIR4321,chr19,2250957,2253856,2899,0.171932365,0.498512497,0.326580132,0.603818616,1,0.86250908,cg23218559;cg04052466;cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164;cg13735819;cg07010228
RP11-797H7.5;ZNF273,chr7,64889072,64889538,466,0.196281669,0.519946416,0.323664748,0.644391408,1,0.862457196,cg13100965;cg19082708;cg16814808;cg16681239
NR2E1;OSTM1,chr6,108164919,108165869,950,0.164984175,0.446498329,0.281514154,0.439140811,1,0.862405313,cg18710462;cg03958979;cg08640634;cg03950614;cg12463600;cg24225517;cg08616702
VWC2,chr7,49773515,49774168,653,0.11579351,0.515983946,0.400190436,0.653937947,1,0.862353429,cg09493505;cg18206027;cg00333226
PTPRG-AS1,chr3,62368814,62369204,390,0.198401271,0.412113458,0.213712187,0.336515513,1,0.862353429,cg22618215;cg06327727;cg11602901
CD8A,chr2,86789313,86790297,984,0.138933593,0.438015721,0.299082128,0.436754177,1,0.862301546,cg07152196;cg12653796;cg00916536
SKI,chr1,2290814,2291048,234,0.086878369,0.356508413,0.269630045,0.303102625,1,0.862301546,cg13488570;cg01628067;cg02737619;cg22940848
SGIP1,chr1,66533129,66533377,248,0.161457849,0.497227591,0.335769742,0.591885442,1,0.862249663,cg14610403;cg17162576
CD8A,chr2,86789313,86789598,285,0.121664193,0.39784617,0.276181977,0.341288783,1,0.862249663,cg07152196;cg12653796
WBSCR17,chr7,71132472,71132936,464,0.126715524,0.444243245,0.317527721,0.489260143,1,0.862249663,cg03893271;cg23839136;cg21135135;cg16005494;cg02172150;cg08251037;cg07143083
ZNF135,chr19,58059059,58060271,1212,0.162573443,0.410584581,0.248011138,0.403341289,1,0.862145896,cg06454760;cg02473540;cg09907936;cg16638540;cg18430128;cg22748799;cg22457238;cg07502936
TMEM132C,chr12,128266503,128267038,535,0.060058658,0.325133104,0.265074447,0.3150358,1,0.862145896,cg18628094;cg03530754;cg06164660
TAC1,chr7,97731940,97733212,1272,0.114753051,0.358545873,0.243792822,0.22673031,1,0.862145896,cg17437939;cg16288089;cg14221171;cg15954041;cg19219624
SLC6A5,chr11,20601442,20601654,212,0.124876088,0.370696357,0.245820269,0.276849642,1,0.862094013,cg17424999;cg21591624
NKX6-2,chr10,132785647,132787416,1769,0.062749298,0.371801446,0.309052147,0.350835322,1,0.862094013,cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699;cg01303723;cg17996619;cg00018024;cg08444220;cg19701540;cg07251711
TLX1,chr10,101134391,101134685,294,0.158760502,0.456819375,0.298058873,0.474940334,1,0.862094013,cg25266629;cg04273871;cg07915434;cg07416656
AMH;JSRP1;MIR4321,chr19,2250902,2253856,2954,0.168293576,0.499725235,0.331431659,0.599045346,1,0.862042129,cg05345154;cg23218559;cg04052466;cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164;cg13735819;cg07010228
IGSF9B,chr11,133955808,133957174,1366,0.060238013,0.362044233,0.30180622,0.357995227,1,0.862042129,cg04621578;cg13774792;cg24172269;cg18162528;cg14579819;cg10884788
RFX4;RP11-144F15.1,chr12,106585704,106586097,393,0.088149113,0.33581367,0.247664558,0.260143198,1,0.861990246,cg10040329;cg03072984;cg21176643
BDNF;RP11-587D21.4,chr11,27722101,27723011,910,0.079899583,0.343462674,0.263563092,0.272076372,1,0.861990246,cg14589148;cg25381667;cg25457956;cg15462887;cg11718030;cg06046431;cg10022526
CLVS2,chr6,122996067,122996267,200,0.082979727,0.39704631,0.314066583,0.350835322,1,0.861990246,cg21727532;cg18366209;cg05009934
TP73;WRAP73,chr1,3651306,3651647,341,0.121846986,0.419272913,0.297425927,0.429594272,1,0.861938363,cg01434649;cg20611911;cg24073122;cg04391111;cg14781922;cg10143426;cg20677901
GABRA5;GABRB3,chr15,26867755,26868176,421,0.109797901,0.458314099,0.348516198,0.515513126,1,0.861938363,cg03462380;cg14508508
EVX2,chr2,176083036,176083616,580,0.127936357,0.430789898,0.302853541,0.424821002,1,0.861782712,cg00196414;cg23242052;cg27116912;cg07536910;cg01720455
TMEM132C,chr12,128266497,128267496,999,0.063364682,0.338318384,0.274953702,0.331742243,1,0.861782712,cg10406124;cg18628094;cg03530754;cg06164660;cg04475027
GRK7,chr3,141797429,141797797,368,0.189894168,0.486627359,0.296733191,0.587112172,0.934782609,0.861782712,cg18768784;cg06822689;cg12668399;cg22639293
GRIN3A,chr9,101738040,101738448,408,0.094322603,0.477598201,0.383275599,0.551312649,1,0.861782712,cg14123942;cg08997253
ERICH1;ERICH1-AS1,chr8,738132,739327,1195,0.071122058,0.296403621,0.225281562,0.167064439,1,0.861730829,cg23156916;cg26777883;cg05022059
BNC1;RP11-382A20.4,chr15,83283970,83285132,1162,0.144763662,0.427486502,0.28272284,0.420047733,1,0.861730829,cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224
GALNT8;KCNA6;RP11-234B24.4,chr12,4809225,4809836,611,0.074036026,0.427850261,0.353814235,0.479713604,1,0.861678946,cg26162582;cg26858704;cg01175812
GATA4,chr8,11703342,11703990,648,0.163421345,0.413398872,0.249977526,0.372315036,1,0.861627062,cg10451078;cg09130043;cg10866709;cg27100236;cg16803596
FEZF2,chr3,62372704,62373746,1042,0.113256227,0.345913211,0.232656984,0.250596659,1,0.861627062,cg26136365;cg18902742;cg14651453;cg19629292;cg15812348;cg19227130;cg06423920
FOXF2,chr6,1393101,1393837,736,0.180957193,0.454511584,0.273554391,0.46778043,1,0.861627062,cg04094811;cg10759602;cg20457275
TMEM132C,chr12,128266497,128267038,541,0.070982776,0.3330158,0.262033024,0.322195704,1,0.861575179,cg10406124;cg18628094;cg03530754;cg06164660
ITGA8,chr10,15719658,15719878,220,0.084932132,0.437940613,0.353008481,0.498806683,1,0.861575179,cg01078989;cg19944763;cg07073391;cg25825488
AMH;JSRP1;MIR4321,chr19,2251062,2253852,2790,0.17529279,0.508467802,0.333175013,0.61575179,1,0.861523296,cg04052466;cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164;cg13735819
KCNA1,chr12,4909851,4910768,917,0.070097178,0.401272156,0.331174979,0.403341289,1,0.861523296,cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922
AMH;JSRP1;MIR4321,chr19,2251589,2253494,1905,0.194927462,0.514261148,0.319333686,0.62052506,1,0.861471412,cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164
LINC00682,chr4,41880563,41880852,289,0.166796898,0.468708357,0.301911459,0.45823389,1,0.861471412,cg04384626;cg01122241;cg01370541;cg02881929
CD8A,chr2,86789313,86790469,1156,0.115740927,0.393793477,0.27805255,0.355608592,1,0.861419529,cg07152196;cg12653796;cg00916536;cg09046939
C18orf42,chr18,5196739,5197073,334,0.126095253,0.39428414,0.268188887,0.334128878,1,0.861367646,cg07138551;cg13671919;cg03250019;cg00247557
NPTX2,chr7,98616694,98618447,1753,0.096816775,0.369455996,0.272639221,0.329355609,1,0.861367646,cg08315202;cg18952796;cg05168977;cg20266316;cg10245879
BNC1;RP11-382A20.4,chr15,83283970,83285178,1208,0.149978307,0.432635933,0.282657626,0.434367542,1,0.861315762,cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
KCNA3,chr1,110674217,110675094,877,0.078210478,0.35309071,0.274880233,0.362768496,1,0.861315762,cg15726426;cg20302133;cg26013553;cg11595545;cg01423964;cg06750832;cg07808555;cg09410234
NLRP1,chr17,5499829,5500486,657,0.174758553,0.450464591,0.275706038,0.446300716,1,0.861263879,cg15045292;cg15954353;cg00343839;cg16558432
AMH;JSRP1;MIR4321,chr19,2251068,2253852,2784,0.184190764,0.511796442,0.327605678,0.613365155,1,0.861211995,cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164;cg13735819
NPTX2,chr7,98616518,98618447,1929,0.113753435,0.401433545,0.28768011,0.398568019,1,0.861211995,cg00548268;cg13314145;cg08315202;cg18952796;cg05168977;cg20266316;cg10245879
DRD4,chr11,637032,637492,460,0.104590834,0.476548359,0.371957525,0.596658711,1,0.861211995,cg08726248;cg23501406;cg15861585;cg20931042;cg06825142;cg00556112;cg12928379;cg09607276
SKOR1,chr15,67827271,67829594,2323,0.168770221,0.463235371,0.29446515,0.477326969,1,0.861108229,cg10344832;cg27649239;cg02081733;cg11273947;cg22459630;cg20557801;cg24880701;cg14432910
IGSF9B,chr11,133955808,133957182,1374,0.054887065,0.352759969,0.297872904,0.355608592,1,0.861108229,cg04621578;cg13774792;cg24172269;cg18162528;cg14579819;cg10884788;cg07052390
T,chr6,166168822,166169098,276,0.052343766,0.311279998,0.258936232,0.264916468,1,0.861056345,cg06073449;cg06463958;cg08214847;cg13032463
EFS,chr14,23365786,23366004,218,0.156033648,0.540387148,0.3843535,0.642004773,1,0.861056345,cg02213260;cg16585972
KIAA1614-AS1;RP11-46A10.5,chr1,180954204,180954548,344,0.184390926,0.447898591,0.263507664,0.439140811,1,0.861004462,cg03058232;cg22776392;cg14027288
ITGA8,chr10,15719658,15720078,420,0.087878765,0.442847669,0.354968904,0.505966587,1,0.861004462,cg01078989;cg19944763;cg07073391;cg25825488;cg16422098;cg26104297
AMH;JSRP1;MIR4321,chr19,2250957,2252284,1327,0.180615816,0.495182487,0.314566671,0.601431981,1,0.860952579,cg23218559;cg04052466;cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133
SLC6A3,chr5,1444737,1446103,1366,0.061380681,0.339275166,0.277894485,0.295942721,1,0.860952579,cg15212349;cg26205131;cg27348223;cg04598517;cg12882697;cg04210284;cg27037018;cg05030481;cg17306747;cg14502484;cg16703956
HSD17B12;MIR129-2,chr11,43581295,43581665,370,0.089963652,0.504848773,0.414885121,0.622911695,1,0.860900695,cg15556502;cg14416371;cg14944647;cg01939477;cg16407471;cg05376374;cg03365311;cg13537915
CSMD1,chr8,4992658,4994967,2309,0.053455392,0.199788459,0.146333067,0.064439141,1,0.860900695,cg15908006;cg23818621;cg04663870;cg14762856;cg26763877;cg12258042;cg15237923;cg08383399
NTM,chr11,131910598,131911364,766,0.10071167,0.428483604,0.327771934,0.496420048,1,0.860900695,cg15617814;cg11473001;cg11965370;cg07072722;cg19717586
MNX1,chr7,157003317,157004274,957,0.134213244,0.482767987,0.348554742,0.572792363,1,0.860745045,cg26171871;cg08927016;cg07209634;cg03332469
CBLN4,chr20,56003842,56004300,458,0.13066141,0.479698656,0.349037245,0.560859189,1,0.860745045,cg03355524;cg01729827;cg02501779
BNC1;RP11-382A20.4,chr15,83284022,83285132,1110,0.147036081,0.431406376,0.284370296,0.443914081,1,0.860745045,cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224
FAM19A2,chr12,62191798,62192223,425,0.067595456,0.391604002,0.324008546,0.37947494,1,0.860693162,cg03001945;cg12243597;cg26953435
MNX1,chr7,157003198,157003452,254,0.091601859,0.465057785,0.373455926,0.525059666,1,0.860693162,cg18845377;cg16283362;cg26171871;cg08927016
WBSCR17,chr7,71132701,71132936,235,0.129181149,0.455570632,0.326389483,0.527446301,1,0.860693162,cg21135135;cg16005494;cg02172150;cg08251037;cg07143083
TAC1,chr7,97731940,97733394,1454,0.103935218,0.312888441,0.208953224,0.097852029,1,0.860693162,cg17437939;cg16288089;cg14221171;cg15954041;cg19219624;cg19212224
ANKRD30BL;MIR663B,chr2,132257232,132257696,464,0.185223031,0.435740318,0.250517288,0.393794749,1,0.860693162,cg11552072;cg11125104
DMRTA2,chr1,50422918,50423623,705,0.097159209,0.280605737,0.183446527,0.126491647,1,0.860641278,cg17800654;cg19030579;cg26560222;cg06921573;cg11448896;cg00152008;cg13210260
KCNA3,chr1,110673765,110675458,1693,0.185527587,0.410046597,0.22451901,0.372315036,1,0.860641278,cg13925011;cg21286921;cg15726426;cg20302133;cg26013553;cg11595545;cg01423964;cg06750832;cg07808555;cg09410234;cg26071016;cg07903677
ADCY8,chr8,131041534,131042310,776,0.068803249,0.410511992,0.341708743,0.45823389,1,0.860641278,cg26351229;cg01245966;cg13912117
VIPR2,chr7,159143816,159144919,1103,0.073919864,0.401033129,0.327113266,0.400954654,1,0.860641278,cg04525189;cg20830514;cg19814400;cg21038156;cg18349835;cg13794530;cg03976877
PAX7,chr1,18630738,18631874,1136,0.118092282,0.352327708,0.234235426,0.274463007,1,0.860589395,cg07536847;cg17172851;cg26661034;cg21170920;cg11428724;cg13969001;cg09975867;cg22341256
BNC1;RP11-382A20.4,chr15,83283593,83285178,1585,0.138870047,0.414456113,0.275586066,0.393794749,1,0.860589395,cg02318926;cg23989963;cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
BNC1;RP11-382A20.4,chr15,83284938,83285178,240,0.168607773,0.47261847,0.304010697,0.553699284,1,0.860589395,cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
MNX1,chr7,157003073,157003857,784,0.111807191,0.479706378,0.367899187,0.551312649,1,0.860537512,cg07981013;cg18845377;cg16283362;cg26171871;cg08927016;cg07209634
BNC1;RP11-382A20.4,chr15,83283593,83285132,1539,0.133907384,0.409154931,0.275247547,0.386634845,1,0.860537512,cg02318926;cg23989963;cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224
BNC1;RP11-382A20.4,chr15,83283668,83285178,1510,0.143825031,0.419951646,0.276126615,0.403341289,1,0.860537512,cg23989963;cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
RYR2,chr1,237042699,237043344,645,0.052071485,0.342508273,0.290436788,0.31026253,1,0.860485628,cg07914084;cg02328010;cg01157404;cg26956874
VSX1,chr20,25081126,25081619,493,0.154035309,0.419316529,0.26528122,0.374701671,1,0.860433745,cg02898293;cg06151165
GAD2,chr10,26216021,26216228,207,0.096581238,0.40579496,0.309213722,0.439140811,1,0.860433745,cg12527175;cg24820783;cg04838147;cg00733780;cg23050442
BNC1;RP11-382A20.4,chr15,83283668,83285132,1464,0.138861916,0.414661896,0.275799981,0.393794749,1,0.860433745,cg23989963;cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224
VIPR2,chr7,159143816,159144048,232,0.094225535,0.413036829,0.318811294,0.393794749,1,0.860433745,cg04525189;cg20830514;cg19814400;cg21038156
NKX6-2,chr10,132785868,132786586,718,0.062650206,0.426419785,0.363769579,0.443914081,1,0.860381862,cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546
NPTX2,chr7,98616689,98618447,1758,0.08804232,0.378789919,0.290747599,0.367541766,1,0.860381862,cg13314145;cg08315202;cg18952796;cg05168977;cg20266316;cg10245879
ITGA8,chr10,15719658,15720093,435,0.096793434,0.449013827,0.352220393,0.515513126,1,0.860381862,cg01078989;cg19944763;cg07073391;cg25825488;cg16422098;cg26104297;cg08361126
TP73;WRAP73,chr1,3651288,3651682,394,0.122500733,0.39976639,0.277265657,0.403341289,1,0.860329978,cg12475507;cg01434649;cg20611911;cg24073122;cg04391111;cg14781922;cg10143426;cg20677901;cg00565688;cg00295572;cg01915516;cg17496659
BNC1;RP11-382A20.4,chr15,83283756,83285178,1422,0.149601676,0.427263398,0.277661722,0.412887828,1,0.860329978,cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
CCK;RP11-333B11.1,chr3,42265032,42265702,670,0.139364177,0.384785383,0.245421206,0.288782816,1,0.860329978,cg03724463;cg07871202;cg17621718;cg23983435;cg11142705;cg25493589
NKX6-2,chr10,132785868,132786792,924,0.061221142,0.422484861,0.361263719,0.448687351,1,0.860278095,cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087
TP73;WRAP73,chr1,3651288,3652129,841,0.108385519,0.346196735,0.237811216,0.288782816,1,0.860278095,cg12475507;cg01434649;cg20611911;cg24073122;cg04391111;cg14781922;cg10143426;cg20677901;cg00565688;cg00295572;cg01915516;cg17496659;cg25885108;cg11729413
NPTX2,chr7,98617830,98618447,617,0.125222778,0.359940146,0.234717367,0.291169451,1,0.860278095,cg05168977;cg20266316;cg10245879
BNC1;RP11-382A20.4,chr15,83284022,83285178,1156,0.152446874,0.436637777,0.284190903,0.46300716,1,0.860226211,cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224;cg07016258
CPXM2,chr10,123891441,123891855,414,0.172514853,0.476428509,0.303913656,0.527446301,1,0.860226211,cg16197717;cg09619146;cg12164321;cg14676407
KCNA1,chr12,4909818,4910768,950,0.062780901,0.39262706,0.329846159,0.412887828,1,0.860174328,cg12080391;cg10569606;cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922
NKX6-2,chr10,132785647,132787495,1848,0.062900335,0.371386011,0.308485676,0.357995227,1,0.860122445,cg11068946;cg05904135;cg16949120;cg11163901;cg01384488;cg27583690;cg00626110;cg10171448;cg00701692;cg09260089;cg03905847;cg17259183;cg06769546;cg17988460;cg19355087;cg10171347;cg10182697;cg11342452;cg02306630;cg06648277;cg08382774;cg07055616;cg00699945;cg24659054;cg15304699;cg01303723;cg17996619;cg00018024;cg08444220;cg19701540;cg07251711;cg25485875
LINC01006,chr7,156616364,156616594,230,0.183455263,0.457637787,0.274182524,0.446300716,1,0.860122445,cg16771407;cg00874990;cg12424088
PAX7,chr1,18630526,18630880,354,0.130650129,0.361642815,0.230992685,0.291169451,1,0.860070561,cg05052324;cg08235970;cg07536847;cg17172851;cg26661034;cg21170920
TP73;WRAP73,chr1,3651288,3652106,818,0.114822967,0.370887529,0.256064563,0.350835322,1,0.860070561,cg12475507;cg01434649;cg20611911;cg24073122;cg04391111;cg14781922;cg10143426;cg20677901;cg00565688;cg00295572;cg01915516;cg17496659;cg25885108
IGSF9B,chr11,133955808,133957299,1491,0.057094333,0.34378542,0.286691087,0.331742243,1,0.860070561,cg04621578;cg13774792;cg24172269;cg18162528;cg14579819;cg10884788;cg07052390;cg15480095
NR2E1;OSTM1,chr6,108164633,108165875,1242,0.154804246,0.43482199,0.280017744,0.420047733,1,0.860018678,cg20652607;cg21239311;cg18710462;cg03958979;cg08640634;cg03950614;cg12463600;cg24225517;cg08616702;cg24104938
TMEM132C,chr12,128266503,128266916,413,0.069445297,0.344575792,0.275130495,0.346062053,1,0.860018678,cg18628094;cg03530754
UTF1,chr10,133230002,133230537,535,0.144658608,0.4211804,0.276521793,0.436754177,1,0.860018678,cg08708684;cg03755123;cg11234328;cg09714379
KCNA1,chr12,4909632,4911004,1372,0.083342415,0.39717318,0.313830766,0.398568019,1,0.860018678,cg20392607;cg19651132;cg11388325;cg12080391;cg10569606;cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922;cg16907029
NR2E1;OSTM1,chr6,108164633,108166617,1984,0.144742559,0.397895257,0.253152697,0.348448687,1,0.859966795,cg20652607;cg21239311;cg18710462;cg03958979;cg08640634;cg03950614;cg12463600;cg24225517;cg08616702;cg24104938;cg07411432;cg18918349;cg18093751;cg02062480;cg03383382;cg19697981
EFS,chr14,23366003,23366387,384,0.157584463,0.552679726,0.395095262,0.668257757,1,0.859914911,cg16585972;cg17205324
NGB,chr14,77270391,77271407,1016,0.139973863,0.35161093,0.211637067,0.276849642,1,0.859914911,cg02400572;cg15890143;cg23272632;cg02881570;cg02181639;cg27278953;cg12623422
EFS,chr14,23365768,23366387,619,0.118274254,0.513648012,0.395373758,0.644391408,1,0.859914911,cg18844382;cg21013866;cg02213260;cg16585972;cg17205324
TMEM132C,chr12,128266497,128266916,419,0.080881909,0.348605157,0.267723249,0.336515513,1,0.859863028,cg10406124;cg18628094;cg03530754
WBSCR17,chr7,71132079,71132936,857,0.112565063,0.421833324,0.309268261,0.439140811,1,0.859863028,cg03044249;cg01366419;cg03893271;cg23839136;cg21135135;cg16005494;cg02172150;cg08251037;cg07143083
WT1;WT1-AS;WT1-AS_1;WT1-AS_2;WT1-AS_3,chr11,32434189,32435585,1396,0.060365898,0.161234663,0.100868765,0.064439141,1,0.859863028,cg16092786;cg25563456;cg21548155;cg15107670;cg14657517;cg19074340;cg13663793;cg07193766;cg01952234
C5orf66;C5orf66-AS1,chr5,135040557,135040800,243,0.160915172,0.487583762,0.326668591,0.534606205,0.956521739,0.859811145,cg09839170;cg13441766;cg14994060
GNAL,chr18,11751567,11752217,650,0.139096033,0.518670117,0.379574083,0.625298329,1,0.859811145,cg14612428;cg25958283;cg10068300
KCNA1,chr12,4909838,4910768,930,0.066749815,0.397563612,0.330813797,0.408114558,1,0.859811145,cg10569606;cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922
IGSF9B,chr11,133955808,133957362,1554,0.054494069,0.336662169,0.2821681,0.322195704,1,0.859811145,cg04621578;cg13774792;cg24172269;cg18162528;cg14579819;cg10884788;cg07052390;cg15480095;cg06508879
GATA4,chr8,11703342,11704023,681,0.173526189,0.437902448,0.26437626,0.460620525,1,0.859759261,cg10451078;cg09130043;cg10866709;cg27100236;cg16803596;cg14379719;cg02726121
AMH;JSRP1;MIR4321,chr19,2250902,2253852,2950,0.16701976,0.503383554,0.336363794,0.603818616,1,0.859759261,cg05345154;cg23218559;cg04052466;cg26000619;cg26659805;cg11325997;cg11616651;cg12534008;cg00299047;cg18465133;cg13742526;cg04887494;cg01467266;cg22774088;cg18128164;cg13735819
BNC1;RP11-382A20.4,chr15,83283756,83285132,1376,0.144689407,0.422100023,0.277410617,0.410501193,1,0.859707378,cg17051321;cg14431006;cg04090392;cg19988449;cg07639720;cg08939095;cg27304406;cg18560204;cg18952647;cg14385245;cg26429925;cg09180848;cg20941110;cg26654798;cg17124224;cg06523224
KCNA1,chr12,4909649,4910768,1119,0.058553743,0.380326783,0.321773039,0.362768496,1,0.859655494,cg11388325;cg12080391;cg10569606;cg03929977;cg15543616;cg10767336;cg12908522;cg09487611;cg10363246;cg06204922
